time,open,high,low,close,RSI,Histogram,MACD,Signal
2020-06-06T16:00:00Z,242.41,243.19,239.75,241.42,51.73809283027813,-0.5441006365347252,1.038394578615197,1.582495215149922
2020-06-06T20:00:00Z,241.25,243,240.89,242.21,53.36605165488626,-0.47177192378060484,0.9927803104241661,1.464552234204771
2020-06-07T00:00:00Z,241.97,243.85,240.17,242.63,54.24962075053647,-0.3882552484130404,0.9792331736884705,1.367488422101511
2020-06-07T04:00:00Z,242.96,243.45,241.46,242.3,53.39361440594869,-0.34908259256993257,0.9311351813890951,1.2802177739590277
2020-06-07T08:00:00Z,242.03,242.56,238.24,238.92,45.478241430438636,-0.5336056492306089,0.6132107124207664,1.1468163616513753
2020-06-07T12:00:00Z,238.83,239.76,233.82,237.31,42.26421991582254,-0.7344903810733175,0.22870338530972845,0.963193766383046
2020-06-07T16:00:00Z,237.01,242.82,235.09,242.28,53.24817772597502,-0.5135053042814801,0.3213121360311959,0.834817440312676
2020-06-07T20:00:00Z,242.79,245.6,241.32,244.74,57.5527209770928,-0.19869676102226763,0.5864464890348415,0.7851432500571092
2020-06-08T00:00:00Z,244.91,245.45,243.11,244.23,56.39347096063036,-0.03066986210588296,0.7468059224247554,0.7774757845306384
2020-06-08T04:00:00Z,244.17,244.92,243.28,243.87,55.54300366112827,0.04619145046918782,0.8352150976171231,0.7890236471479353
2020-06-08T08:00:00Z,244.09,244.96,242.57,243.71,55.144954473772984,0.07454099578830564,0.8821998918833174,0.8076588960950117
2020-06-08T12:00:00Z,243.65,243.79,241.05,243.18,53.770309691796115,0.04721574558943309,0.8666785780818032,0.8194628324923701
2020-06-08T16:00:00Z,242.8,243.36,241.69,242.27,51.40108005785927,-0.03793127955750053,0.7720487330454944,0.8099800126029949
2020-06-08T20:00:00Z,242.14,247.9,241.89,246.82,60.72043712827897,0.19367457221231676,1.0520732278683909,0.8583986556560741
2020-06-09T00:00:00Z,246.77,250.22,215,243.43,52.623640863013776,0.10452015501160794,0.989048849420584,0.8845286944089761
2020-06-09T04:00:00Z,243.1,244,242.61,243.38,52.51241767854404,0.03190581182506802,0.9244109591903111,0.8925051473652431
2020-06-09T08:00:00Z,243.46,243.77,241.12,243.4,52.55561371917205,-0.022140452876341254,0.8648295812698166,0.8869700341461578
2020-06-09T12:00:00Z,243.54,244.76,242.5,243.26,52.197683935229776,-0.07187577484399843,0.7971253155911597,0.8690010904351582
2020-06-09T16:00:00Z,242.85,243.8,240.67,243.29,52.272694691389646,-0.10528905138288225,0.7373897762065553,0.8426788275894376
2020-06-09T20:00:00Z,243.34,245.46,242.03,244.14,54.45347638742933,-0.07414994751221637,0.7499913931991671,0.8241413407113835
2020-06-10T00:00:00Z,243.9,244.89,243.46,243.67,53.01110935628831,-0.0882533389780561,0.7138246669888133,0.8020780059668694
2020-06-10T04:00:00Z,243.63,245.2,242.97,243.83,53.463022690090305,-0.08956825152612846,0.6901176915592089,0.7796859430853373
2020-06-10T08:00:00Z,243.81,243.81,242,242.58,49.46084634485162,-0.17257742517391306,0.563964161617946,0.7365415867918591
2020-06-10T12:00:00Z,242.5,244.43,242.33,243.58,52.52282561254572,-0.1584564184988385,0.538471063668311,0.6969274821671495
2020-06-10T16:00:00Z,243.74,250.77,241.75,246.73,60.61708899891474,0.05337278841273441,0.7636434676830675,0.710270679270333
2020-06-10T20:00:00Z,246.91,248.59,246.48,248.04,63.41085575779845,0.2604710791252307,1.0358595281768714,0.7753884490516407
2020-06-11T00:00:00Z,248.25,251.01,247.82,248.54,64.44751421521099,0.40146171463485913,1.2772155923452146,0.8757538777103555
2020-06-11T04:00:00Z,248.33,248.96,244.95,245.89,55.47629542910137,0.2916857370113888,1.2403610489745915,0.9486753119632028
2020-06-11T08:00:00Z,246.06,247.1,243.87,245.28,53.62580128052981,0.16001196596737144,1.148690269422417,0.9886783034550456
2020-06-11T12:00:00Z,245.21,245.33,237.42,238.81,38.830782142597236,-0.35282057071225337,0.5476525900647289,0.9004731607769823
2020-06-11T16:00:00Z,238.58,239.51,225.2,232.26,29.85169104644031,-1.081973772088008,-0.45199405433302786,0.6299797177549802
2020-06-11T20:00:00Z,232.17,233.33,228.91,230.14,27.62510529452078,-1.6233108717833735,-1.3991588719742367,0.22415199980913675
2020-06-12T00:00:00Z,230.08,234.03,228.24,233.31,35.38589483604069,-1.6772553968305253,-1.8724172462290198,-0.19516184939849462
2020-06-12T04:00:00Z,233.35,236.32,232.17,235.32,39.79425789012841,-1.4930895230146182,-2.0615237531667674,-0.5684342301521492
2020-06-12T08:00:00Z,235.42,245,235.12,237.51,44.25672702572155,-1.1544447110503373,-2.011490118965071,-0.8570454079147336
2020-06-12T12:00:00Z,237.41,247.99,235.5,236.1,42.09345295286671,-0.9638401907631808,-2.0618456463687096,-1.0980054556055288
2020-06-12T16:00:00Z,236.19,237.31,233.74,236.68,43.32075061470199,-0.7468223234379496,-2.0315333599029657,-1.284711036465016
2020-06-12T20:00:00Z,236.78,238.54,236.55,237.41,44.90354834229214,-0.5133507083966573,-1.9263994219608378,-1.4130487135641805
2020-06-13T00:00:00Z,237.77,238.04,235.5,235.5,41.62801362789928,-0.4491137732770194,-1.9744409301604549,-1.5253271568834355
2020-06-13T04:00:00Z,235.29,236.81,234.54,236.79,44.569014619689355,-0.2890771178449991,-1.8866735541896844,-1.5975964363446853
2020-06-13T08:00:00Z,236.7,237.38,234.88,235.31,41.95713468537661,-0.2535005031450188,-1.9144720652759588,-1.66097156213094
2020-06-13T12:00:00Z,235.36,238.38,235.05,237.26,46.41304873655249,-0.07832564989520208,-1.7588786244999426,-1.6805529746047405
2020-06-13T16:00:00Z,237.37,238.79,236.25,236.89,45.69621248024737,0.02728525948306526,-1.646446400250909,-1.6737316597339742
2020-06-13T20:00:00Z,236.74,238.71,235.75,238.12,48.541493173956916,0.18580461161947137,-1.441475895209635,-1.6272805068291063
2020-06-14T00:00:00Z,238.03,238.62,237.15,237.56,47.32570016293777,0.25451899976209,-1.3091317571264938,-1.5636507568885838
2020-06-14T04:00:00Z,237.75,237.75,233.18,234.94,42.022626584589744,0.13129876676436458,-1.399527298433128,-1.5308260651974925
2020-06-14T08:00:00Z,234.91,236.92,234.49,236.18,45.154994497813036,0.140273965740634,-1.3554836080217,-1.495757573762334
2020-06-14T12:00:00Z,236.27,236.49,232.84,235.18,43.1311895003423,0.0883649259719399,-1.385301416297409,-1.473666342269349
2020-06-14T16:00:00Z,235.54,235.54,234.02,234.93,42.6169447418736,0.04867782884448002,-1.412819056213749,-1.461496885058229
2020-06-14T20:00:00Z,234.93,235.27,229.77,231.59,36.376807252652235,-0.17857585601760406,-1.684716705080234,-1.50614084906263
2020-06-15T00:00:00Z,231.41,232.02,224.41,225.34,28.08860630369945,-0.6967820218350669,-2.3771183763564636,-1.6803363545213967
2020-06-15T04:00:00Z,225.18,227.07,217.79,224.32,27.00712531224852,-1.0348318535832426,-2.97387617150045,-1.9390443179172074
2020-06-15T08:00:00Z,224.06,224.67,221.81,223.06,25.691208919574635,-1.2551997027608315,-3.5080439463682467,-2.252844243607415
2020-06-15T12:00:00Z,223.05,226.63,219.85,226.3,34.52567156154065,-1.1002143771446624,-3.628112215038243,-2.5278978378935806
2020-06-15T16:00:00Z,226.54,233.67,225.8,232.35,47.158723718106906,-0.5362542937934527,-3.1982157051353965,-2.661961411341944
2020-06-15T20:00:00Z,232.52,233.36,229.79,230.78,44.74593240854149,-0.2305888412026813,-2.9501974628452956,-2.7196086216426143
2020-06-16T00:00:00Z,230.99,234.23,228.77,233.33,49.28454635065736,0.16061338625418697,-2.5188418888248805,-2.6794552750790674
2020-06-16T04:00:00Z,233.57,233.62,231.33,233.06,48.82721684107164,0.40458905751824226,-2.1737189531812646,-2.578308010699507
2020-06-16T08:00:00Z,232.79,235.5,232.04,234.37,51.1936124000195,0.6434061363045585,-1.7740503403188086,-2.417456476623367
2020-06-16T12:00:00Z,234.11,236,231.59,232.84,48.379664975101846,0.6837621053933924,-1.5627538448816267,-2.246515950275019
2020-06-16T16:00:00Z,232.89,234.22,232.49,233.78,50.191122131708454,0.7536821666503393,-1.304413241962095,-2.0580954086124343
2020-06-16T20:00:00Z,233.91,235.76,233.57,235.28,53.024021649973186,0.8724872006039646,-0.9674864078574785,-1.839973608461443
2020-06-17T00:00:00Z,235.51,235.7,232.04,232.98,48.47169056502923,0.7712087348653835,-0.8759626898797137,-1.6471714247450973
2020-06-17T04:00:00Z,232.92,235.16,232.2,234.73,51.85839019787025,0.7939991775296913,-0.6546724528329833,-1.4486716303626745
2020-06-17T08:00:00Z,234.74,234.74,233.19,233.46,49.324743928924015,0.6988198662384146,-0.5751467975646563,-1.2739666638030709
2020-06-17T12:00:00Z,233.55,237.42,230.67,230.98,44.72906755451211,0.45587673034468,-0.7041207508722209,-1.159997481216901
2020-06-17T16:00:00Z,230.85,232.42,229.11,229.11,41.58295297587258,0.1709433121251176,-0.946318341060504,-1.1172616531856217
2020-06-17T20:00:00Z,229.02,234.22,227.56,233.62,50.606444211327634,0.2813949598139853,-0.76551795341814,-1.0469129132321253
2020-06-18T00:00:00Z,233.49,234.48,232.67,233.3,50.016103175169896,0.32499557677499946,-0.6406684422633759,-0.9656640190383754
2020-06-18T04:00:00Z,233.45,233.75,232.16,233.38,50.17259444571903,0.34919598127551466,-0.5291690424439821,-0.8783650237194968
2020-06-18T08:00:00Z,233.42,233.98,232,233.04,49.46379872818678,0.3323687761773617,-0.4629040534977946,-0.7952728296751563
2020-06-18T12:00:00Z,233.1,233.27,230.53,231.03,45.382100070242146,0.18337533586882304,-0.5660536598391275,-0.7494289957079505
2020-06-18T16:00:00Z,230.96,232.13,229.79,231.19,45.765750523349524,0.09741952315771896,-0.6276545917608018,-0.7250741149185208
2020-06-18T20:00:00Z,230.96,232.24,227.37,231.16,45.70093012247208,0.04313302499585392,-0.6711578336737034,-0.7142908586695573
2020-06-19T00:00:00Z,230.93,231.16,226.34,227.42,38.399163920723524,-0.2253198140576611,-0.9959406262416337,-0.7706208121839726
2020-06-19T04:00:00Z,227.04,229.21,226.95,227.95,39.865440734015415,-0.3409202511349392,-1.1967711261026466,-0.8558508749677074
2020-06-19T08:00:00Z,228.09,231.17,227.33,229.71,44.582764646486915,-0.27538304525521085,-1.200079681536721,-0.9246966362815101
2020-06-19T12:00:00Z,230.24,231.8,230.13,230.71,47.12097170250052,-0.14762161345370262,-1.1092236530986384,-0.9616020396449357
2020-06-19T16:00:00Z,230.71,230.89,227.74,228.73,42.92843282202697,-0.17739688635756012,-1.183348147591886,-1.0059512612343258
2020-06-19T20:00:00Z,228.55,230.23,227.62,228.64,42.74227448414868,-0.18333253676757155,-1.2351169321937903,-1.0517843954262187
2020-06-20T00:00:00Z,228.89,230.6,228.29,229.97,46.43870337094465,-0.08297588248926124,-1.1555042485377953,-1.072528366048534
2020-06-20T04:00:00Z,230.24,230.24,228.96,229.53,45.39461250749522,-0.034026278642030894,-1.1150612143510727,-1.0810349357090419
2020-06-20T08:00:00Z,229.47,229.47,225,228.99,44.084613359700576,-0.026167850813896942,-1.113744749226413,-1.087576898412516
2020-06-20T12:00:00Z,228.91,229.03,225.66,226.51,38.57839467248343,-0.168223153799413,-1.2978558406617822,-1.1296326868623692
2020-06-20T16:00:00Z,226.45,227.78,226.15,226.85,39.69054562662696,-0.2164454786682053,-1.400189535197626,-1.1837440565294206
2020-06-20T20:00:00Z,227.09,229.57,227.09,228.89,46.00755477485904,-0.09434386522872229,-1.3016738880653236,-1.2073300228366013
2020-06-21T00:00:00Z,229.25,230.29,228.65,229.56,47.93636676442469,0.040897554001958714,-1.156208080334153,-1.1971056343361117
2020-06-21T04:00:00Z,229.51,231.18,229.23,230.18,49.72615071608405,0.17400107328114744,-0.9796042927346775,-1.153605366015825
2020-06-21T08:00:00Z,230.2,230.82,229.34,229.86,48.793811706197054,0.23840190423356988,-0.8556029857238627,-1.0940048899574326
2020-06-21T12:00:00Z,229.79,230.71,228.66,230.32,50.23817954819043,0.3055996347734211,-0.7120053464906562,-1.0176049812640773
2020-06-21T16:00:00Z,230.45,230.73,228.8,229.83,48.66353706110866,0.3097044877049987,-0.6304743716328289,-0.9401788593378276
2020-06-21T20:00:00Z,229.67,229.79,226.84,227.73,42.51343693859671,0.1705964461695605,-0.726933301625877,-0.8975297477954375
2020-06-22T00:00:00Z,227.71,234.37,227.31,233.98,59.086167858716905,0.4815062793479732,-0.295646898610471,-0.7771531779584442
2020-06-22T04:00:00Z,234.37,235.81,233.56,234.84,60.762396756266405,0.7131055327061443,0.11422873792423616,-0.5988767947819081
2020-06-22T08:00:00Z,234.75,236.85,234.66,236.46,63.773276868436106,0.9297297483195675,0.5632853906175512,-0.3664443577020163
2020-06-22T12:00:00Z,236.46,241.8,236.24,241.65,71.3565036908671,1.3513221187198903,1.3227082906978467,-0.028613828022043652
2020-06-22T16:00:00Z,241.66,245.26,240.86,242.42,72.28348642514183,1.5941299784158998,1.9640486449978312,0.36991866658193134
2020-06-22T20:00:00Z,242.69,247.04,241.65,243.33,73.37993939310579,1.7174519094620733,2.516733553409523,0.7992816439474497
2020-06-23T00:00:00Z,243.53,244.58,240.82,242.68,71.21290038302254,1.6559476599903427,2.869216218935378,1.2132685589450354
2020-06-23T04:00:00Z,242.51,244.57,241.09,244.1,73.08304414916647,1.6101504200580592,3.2259565840176094,1.6158061639595502
2020-06-23T08:00:00Z,244,244,241.71,243.24,70.11229450593564,1.4274246643918764,3.4000869944493957,1.9726623300575192
2020-06-23T12:00:00Z,243.05,244.49,241.36,244.47,71.87329556766586,1.2985790816922629,3.5958861821728476,2.2973071004805847
2020-06-23T16:00:00Z,244.67,244.98,242.76,243.9,69.82023033997505,1.0924273266535542,3.6628412587975276,2.5704139321439734
2020-06-23T20:00:00Z,243.61,244.46,242.19,243.23,67.38368457046897,0.8397567468763478,3.6201098657394084,2.7803531188630606
2020-06-24T00:00:00Z,243.24,246.01,242.89,245.12,70.51004530002511,0.7326337221644401,3.6961452715686107,2.9635115494041706
2020-06-24T04:00:00Z,245.42,249.11,241,242.07,60.44159116948352,0.4054235715019474,3.4702910137816048,3.0648674422796574
2020-06-24T08:00:00Z,241.94,243.26,236.42,237.74,49.61078790914283,-0.12519068113816267,2.908379090856954,3.0335697719951167
2020-06-24T12:00:00Z,237.4,240.73,230.71,231.61,38.9654060244097,-0.8700654683697038,1.9459879365329869,2.8160534049026906
2020-06-24T16:00:00Z,231.55,235.01,230.95,233.67,43.36357943253812,-1.1855373187076692,1.3341317565181043,2.5196690752257735
2020-06-24T20:00:00Z,233.63,235.55,233.3,234.43,44.93996985890998,-1.2955910550348753,0.9001802564321792,2.1957713114670545
2020-06-25T00:00:00Z,234.05,235.04,227,229.21,37.26743181909331,-1.649800213940977,0.1335210440408332,1.7833212579818103
2020-06-25T04:00:00Z,229.3,232.4,229.12,231.14,41.260511041590235,-1.678416507526071,-0.3146993764257786,1.3637171311002925
2020-06-25T08:00:00Z,231.23,235.21,231.23,234.18,46.98473662841474,-1.426794329947033,-0.4197757813334988,1.0070185486135341
2020-06-25T12:00:00Z,234.21,234.53,231.4,233.55,45.984619594546416,-1.2436734314203963,-0.5475732406619613,0.696100190758435
2020-06-25T16:00:00Z,233.72,234.38,232.17,233.79,46.45223707224794,-1.0547313567663585,-0.6223140051995131,0.43241735156684535
2020-06-25T20:00:00Z,233.69,234.91,231.16,232.44,44.13756801491764,-0.9711114768137388,-0.7814719944503281,0.18963948236341063
2020-06-26T00:00:00Z,232.2,233.35,230.53,232.11,43.5660949566709,-0.8905816237670418,-0.9235875473453916,-0.03300592357834983
2020-06-26T04:00:00Z,232.03,232.86,227.77,228.77,38.1781902173021,-1.0062714001116726,-1.2908451737179405,-0.284573773606268
2020-06-26T08:00:00Z,228.79,231.96,228.04,230.34,41.820517743500396,-0.9232449640952161,-1.438629978725288,-0.515385014630072
2020-06-26T12:00:00Z,230.43,231.91,227.26,229.82,40.959755882939454,-0.8512940942667324,-1.5795026324634875,-0.7282085381967551
2020-06-26T16:00:00Z,229.63,230.14,227.87,230.14,41.754247265052236,-0.7345098491983648,-1.6463458496947112,-0.9118360004963464
2020-06-26T20:00:00Z,230.05,231.48,229.25,229.31,40.24162881115334,-0.6674631530676414,-1.746164941830898,-1.0787017887632566
2020-06-27T00:00:00Z,229.62,230.09,227.58,229.46,40.66001182227654,-0.5710430935541335,-1.7925056557059236,-1.22146256215179
2020-06-27T04:00:00Z,229.53,230.52,228.64,230.3,43.064013943329265,-0.41593116702066113,-1.7413765209276164,-1.3254453539069553
2020-06-27T08:00:00Z,230.31,231,228.89,229.48,41.30484465729418,-0.33715286946210354,-1.7468864407345848,-1.4097335712724812
2020-06-27T12:00:00Z,229.55,230.01,226.04,227.36,37.086730171494295,-0.39254322362435357,-1.9004126008029232,-1.5078693771785696
2020-06-27T16:00:00Z,227.19,227.73,215.79,217.82,24.808891421625404,-1.0017566156301392,-2.7600651467162436,-1.7583085310861044
2020-06-27T20:00:00Z,217.82,222.13,216.5,220.83,32.411757468782824,-1.1229646988614803,-3.162014404662955,-2.0390497058014745
2020-06-28T00:00:00Z,220.69,220.69,217.76,219.19,30.596474732027644,-1.2261392538281028,-3.571723773086603,-2.3455845192585003
2020-06-28T04:00:00Z,219.02,220.76,217.92,220.43,33.62351679736044,-1.1260126708098324,-3.7531003577707907,-2.6270876869609583
2020-06-28T08:00:00Z,220.39,224.53,219.83,222.99,39.49109865125719,-0.8169039471482993,-3.6482176208963324,-2.831313673748033
2020-06-28T12:00:00Z,222.99,226.5,222,225.89,45.38128595086338,-0.3694533614244917,-3.293130375528648,-2.923677014104156
2020-06-28T16:00:00Z,226.09,227.8,223.89,223.9,42.33579496467441,-0.16997519289291274,-3.136146005220297,-2.9661708123273844
2020-06-28T20:00:00Z,224.01,225.71,222.64,224.94,44.43449668782951,0.05737662256469234,-2.894450034121519,-2.9518266566862112
2020-06-29T00:00:00Z,225.08,226.61,223.84,224.29,43.37202155172285,0.18229831728516732,-2.723953760079752,-2.906252077364919
2020-06-29T04:00:00Z,224.27,225.83,222.21,222.5,40.5000605365878,0.16330256357583206,-2.702123872895129,-2.865426436470961
2020-06-29T08:00:00Z,222.49,224.38,220.92,223.24,42.203908035239756,0.21618442001702576,-2.5951959114496788,-2.8113803314667045
2020-06-29T12:00:00Z,223.37,224.89,221.5,223.85,43.63673304600247,0.30255659138293556,-2.4331845922380353,-2.735741183620971
2020-06-29T16:00:00Z,223.85,227.08,223.26,225.87,48.215036479493634,0.4946853896924699,-2.1173844465053833,-2.612069836197853
2020-06-29T20:00:00Z,226.03,229.98,226.03,227.87,52.34267263337806,0.7406248424947242,-1.6862887830794477,-2.426913625574172
2020-06-30T00:00:00Z,228.02,228.62,226.65,227.08,50.62613134659349,0.8276599026554772,-1.3923387472548256,-2.219998649910303
2020-06-30T04:00:00Z,226.87,227.54,225.74,226.43,49.19656572625321,0.8175823149239201,-1.1980207562554028,-2.015603071179323
2020-06-30T08:00:00Z,226.43,227.68,225.89,227.54,51.70457781854789,0.8576203375228677,-0.9435776492757384,-1.801197986798606
2020-06-30T12:00:00Z,227.51,227.51,222.79,226.24,48.67391322501149,0.7712157344433823,-0.8371783187443782,-1.6083940531877605
2020-06-30T16:00:00Z,226.28,226.58,224.33,224.93,45.762957567530165,0.607692881961789,-0.8487779507355242,-1.4564708326973133
2020-06-30T20:00:00Z,224.88,226.48,224.8,225.62,47.54250414577157,0.5306562155531822,-0.7931505632558356,-1.3238067788090178
2020-07-01T00:00:00Z,225.43,225.9,223.99,225.27,46.705391288377896,0.4442859611831318,-0.768449327330103,-1.2127352885132348
2020-07-01T04:00:00Z,225.54,226.33,224.97,225.55,47.5017729782475,0.39578577678445703,-0.7180030675326634,-1.1137888443171204
2020-07-01T08:00:00Z,225.61,228.95,225.61,227.73,53.34699194768896,0.49391576379661595,-0.4963941395713505,-0.9903099033679664
2020-07-01T12:00:00Z,227.65,229.65,226.78,229.64,57.78219359135918,0.6604500623139937,-0.16474732547547433,-0.825197387789468
2020-07-01T16:00:00Z,229.78,232.8,228.95,231.14,60.92404669336495,0.8334583135053852,0.21662550409226355,-0.6168328094131217
2020-07-01T20:00:00Z,230.99,232.41,230.35,231.05,60.63248429885614,0.8980852288436351,0.5057737266414222,-0.3923115022022129
2020-07-02T00:00:00Z,230.98,232.19,230.62,231.1,60.74488040069177,0.8982805279055649,0.7305391576797433,-0.1677413702258216
2020-07-02T04:00:00Z,231.08,231.84,227.64,228.76,53.10357533826027,0.7035095206830154,0.7116455306279477,0.008136009944932243
2020-07-02T08:00:00Z,228.53,229.52,226.81,227.84,50.418218487649575,0.4857652699669203,0.6153425974035827,0.12957732743666234
2020-07-02T12:00:00Z,228,231.31,225,225.16,43.515037548918876,0.15161010309302703,0.3190899563029461,0.1674798532099191
2020-07-02T16:00:00Z,224.68,226.69,222.88,225.6,44.85012243448913,-0.039226643742967054,0.11844654853121028,0.15767319227417734
2020-07-02T20:00:00Z,225.66,228.27,225,226.53,47.665760992030506,-0.09887014310003467,0.034085513399134015,0.13295565649916868
2020-07-03T00:00:00Z,226.39,228.19,225.41,226.31,47.05376142763152,-0.14632261411515368,-0.04994761114477342,0.09637500297038026
2020-07-03T04:00:00Z,226.58,227.5,225.71,227.15,49.70884084717764,-0.11566622532061839,-0.04820777868039272,0.06745844664022567
2020-07-03T08:00:00Z,227.22,228.19,225.46,227.08,49.48613614485763,-0.09547022232503238,-0.05187933126606481,0.043590891058967574
2020-07-03T12:00:00Z,227.31,228.26,226.38,227.07,49.45205087773887,-0.0788426385688457,-0.054962407152089554,0.023880231416756145
2020-07-03T16:00:00Z,227.01,227.56,225.69,226.3,46.78015097688438,-0.11364504245633643,-0.1181760716536644,-0.004531029197327965
2020-07-03T20:00:00Z,226.4,226.98,224.2,225.24,43.310920788661896,-0.19710646918174124,-0.2509141156745045,-0.053807646492763275
2020-07-04T00:00:00Z,224.82,226.87,224.53,226.08,46.685173475253094,-0.1849884360702454,-0.28504319158057,-0.10005475551032463
2020-07-04T04:00:00Z,226.19,226.61,225.83,226.12,46.84741721958818,-0.16423080152366365,-0.3053432574149042,-0.14111245589124055
2020-07-04T08:00:00Z,226.1,226.61,225.41,225.67,45.18163172012473,-0.1700425217312545,-0.35366560805530867,-0.18362308632405416
2020-07-04T12:00:00Z,225.68,226.69,225.23,226,46.67896375147829,-0.14203739970725474,-0.3611698359581226,-0.21913243625086784
2020-07-04T16:00:00Z,226.06,230.95,225.57,229.02,57.988358195511054,0.07768863674827553,-0.12202164031552343,-0.19971027706379896
2020-07-04T20:00:00Z,229.28,229.5,228.41,229.2,58.5526295437543,0.22464399284700526,0.0810947139949576,-0.14354927885204766
2020-07-05T00:00:00Z,229.24,229.89,227.59,228.31,54.644516499691825,0.24948754431613787,0.16831015154312468,-0.0811773927730132
2020-07-05T04:00:00Z,228.13,228.37,226.29,226.78,48.63480036463936,0.15507950489923036,0.11267198835102477,-0.0424075165482056
2020-07-05T08:00:00Z,226.59,227.15,223.27,225.27,43.544841367213046,-0.008201200254362308,-0.05265901686615848,-0.04445781661179617
2020-07-05T12:00:00Z,225.18,226.23,224.32,224.97,42.59113356384011,-0.12885244822003886,-0.20552337688684474,-0.07667092866680589
2020-07-05T16:00:00Z,224.73,225.9,224.72,225.17,43.479874460840286,-0.18425712780257994,-0.3069923384200308,-0.12273521061745088
2020-07-05T20:00:00Z,225.25,228.32,223.47,227.78,53.57942228337026,-0.04164158843681082,-0.1747871961634644,-0.13314560772665357
2020-07-06T00:00:00Z,227.74,228.85,227.06,228.06,54.51836074361599,0.06901279855017592,-0.046879609538933664,-0.11589240808910958
2020-07-06T04:00:00Z,228.06,234.07,227.75,232.7,66.58145574215321,0.43192158872027436,0.4240095778112334,-0.007912010909040978
2020-07-06T08:00:00Z,232.83,236.1,232.51,235.89,72.06676649788304,0.8403942241615049,1.0425807692928402,0.20218654513133524
2020-07-06T12:00:00Z,235.96,238.97,234.61,238.67,75.79540533768952,1.2279319139851093,1.737101437612722,0.5091695236276127
2020-07-06T16:00:00Z,238.83,240.94,237.91,238.42,74.8280777093066,1.385866392812039,2.2415025146426615,0.8556361218306224
2020-07-06T20:00:00Z,238.44,242.19,237.39,241.88,78.85099750499032,1.6252157037075492,2.887155751465059,1.2619400477575098
2020-07-07T00:00:00Z,241.7,243.95,238.13,239.36,70.06780089562271,1.5177133427274236,3.1590817261667894,1.6413683834393658
2020-07-07T04:00:00Z,239.3,239.45,235,237.02,63.04520797431172,1.206474528628216,3.1494615442246356,1.9429870155964197
2020-07-07T08:00:00Z,236.92,238.14,234.3,237.75,64.24901991125162,0.9770237341025982,3.1642666832246675,2.1872429491220693
2020-07-07T12:00:00Z,237.65,239.65,236.53,238.95,66.19827983659408,0.8386317428196408,3.23553262764662,2.3969008848269793
2020-07-07T16:00:00Z,238.9,240.33,237.67,238,63.25776944364346,0.6254489935843801,3.1787121268074543,2.553263133223074
2020-07-07T20:00:00Z,238.05,239.84,236.55,239.23,65.40070659171926,0.5142612205358619,3.1960896588929018,2.68182843835704
2020-07-08T00:00:00Z,239.51,244,237.96,241.76,69.359314482262,0.5546214269994758,3.3751052221063844,2.8204837951069086
2020-07-08T04:00:00Z,242.24,242.57,238.25,240.84,66.3849323542324,0.46641818774268184,3.403506529785261,2.9370883420425793
2020-07-08T08:00:00Z,240.83,244.7,240.03,244.02,71.01226048346564,0.5628469912028145,3.6406470810460974,3.077800089843283
2020-07-08T12:00:00Z,244.22,247.8,241.21,245.93,73.38231090772106,0.6876133497088035,3.937316776979287,3.2497034272704837
2020-07-08T16:00:00Z,246.06,249,245.03,248.7,76.39637834915881,0.8769166610176558,4.3458492535425535,3.4689325925248977
2020-07-08T20:00:00Z,248.87,249,245.79,247.16,71.54581178744347,0.8196940901604957,4.493550205225517,3.6738561150650217
2020-07-09T00:00:00Z,246.81,246.95,243.01,244.71,64.52659737178017,0.5510112513692205,4.362620179276547,3.8116089279073266
2020-07-09T04:00:00Z,244.47,247.58,244.36,246.66,67.2782524469425,0.44341586638753583,4.365878760891746,3.9224628945042106
2020-07-09T08:00:00Z,246.64,246.74,244.38,246.41,66.56535107138497,0.30101780969261815,4.298735156619983,3.9977173469273652
2020-07-09T12:00:00Z,246.43,247.62,237.6,240.08,51.64360391151872,-0.24442662244809288,3.692184068867249,3.936610691315342
2020-07-09T16:00:00Z,239.59,240.87,238.15,239.86,51.21390623418006,-0.6234165923344825,3.1573399508972386,3.780756543231721
2020-07-09T20:00:00Z,239.86,242.21,239.5,242.04,55.192382849367355,-0.7236255638854603,2.876224588374896,3.5998501522603563
2020-07-10T00:00:00Z,242,242,239.79,240.44,51.85027832795511,-0.8834283668853438,2.4955646936536766,3.3789930605390204
2020-07-10T04:00:00Z,240.44,240.44,235,237.75,46.72723586696009,-1.139754043532096,1.9543005061239,3.094054549655996
2020-07-10T08:00:00Z,237.81,240.15,237.7,237.94,47.12462531012185,-1.2567487700853484,1.5231185870493107,2.779867357134659
2020-07-10T12:00:00Z,238.04,240.75,238.04,240.61,52.488206542027626,-1.1191483085895668,1.3809319713977004,2.5000802799872672
2020-07-10T16:00:00Z,240.62,240.78,238.4,239.4,50.01228491448342,-1.074247529355473,1.157270868292926,2.231518397648399
2020-07-10T20:00:00Z,239.56,241.73,238.11,241.11,53.36057999112418,-0.9010068823493258,1.105259794711742,2.0062666770610678
2020-07-11T00:00:00Z,241.26,241.63,240.26,240.46,51.93649788470643,-0.8049629632325412,1.0000629730203912,1.8050259362529324
2020-07-11T04:00:00Z,240.36,240.88,239.66,240.59,52.21119577933689,-0.7107267873545999,0.9166174520596826,1.6273442394142825
2020-07-11T08:00:00Z,240.62,240.71,237.46,238.55,47.6125219922161,-0.7594281263450608,0.6780590814829566,1.4374872078280174
